-10.000000149011612,-10.000000149011612
-10.000000149011612,-9.9000001475214958
-10.000000149011612,-9.8000001460313797
-10.000000149011612,-9.7000001445412636
-10.000000149011612,-9.6000001430511475
-10.000000149011612,-9.5000001415610313
-10.000000149011612,-9.4000001400709152
-10.000000149011612,-9.3000001385807991
-10.000000149011612,-9.2000001370906830
-10.000000149011612,-9.1000001356005669
-10.000000149011612,-9.0000001341104507
-10.000000149011612,-8.9000001326203346
-10.000000149011612,-8.8000001311302185
-10.000000149011612,-8.7000001296401024
-10.000000149011612,-8.6000001281499863
-10.000000149011612,-8.5000001266598701
-10.000000149011612,-8.4000001251697540
-10.000000149011612,-8.3000001236796379
-10.000000149011612,-8.2000001221895218
-10.000000149011612,-8.1000001206994057
-10.000000149011612,-8.0000001192092896
-10.000000149011612,-7.9000001177191734
-10.000000149011612,-7.8000001162290573
-10.000000149011612,-7.7000001147389412
-10.000000149011612,-7.6000001132488251
-10.000000149011612,-7.5000001117587090
-10.000000149011612,-7.4000001102685928
-10.000000149011612,-7.3000001087784767
-10.000000149011612,-7.2000001072883606
-10.000000149011612,-7.1000001057982445
-10.000000149011612,-7.0000001043081284
-10.000000149011612,-6.9000001028180122
-10.000000149011612,-6.8000001013278961
-10.000000149011612,-6.7000000998377800
-10.000000149011612,-6.6000000983476639
-10.000000149011612,-6.5000000968575478
-10.000000149011612,-6.4000000953674316
-10.000000149011612,-6.3000000938773155
-10.000000149011612,-6.2000000923871994
-10.000000149011612,-6.1000000908970833
-10.000000149011612,-6.0000000894069672
-10.000000149011612,-5.9000000879168510
-10.000000149011612,-5.8000000864267349
-10.000000149011612,-5.7000000849366188
-10.000000149011612,-5.6000000834465027
-10.000000149011612,-5.5000000819563866
-10.000000149011612,-5.4000000804662704
-10.000000149011612,-5.3000000789761543
-10.000000149011612,-5.2000000774860382
-10.000000149011612,-5.1000000759959221
-10.000000149011612,-5.0000000745058060
-10.000000149011612,-4.9000000730156898
-10.000000149011612,-4.8000000715255737
-10.000000149011612,-4.7000000700354576
-10.000000149011612,-4.6000000685453415
-10.000000149011612,-4.5000000670552254
-10.000000149011612,-4.4000000655651093
-10.000000149011612,-4.3000000640749931
-10.000000149011612,-4.2000000625848770
-10.000000149011612,-4.1000000610947609
-10.000000149011612,-4.0000000596046448
-10.000000149011612,-3.9000000581145287
-10.000000149011612,-3.8000000566244125
-10.000000149011612,-3.7000000551342964
-10.000000149011612,-3.6000000536441803
-10.000000149011612,-3.5000000521540642
-10.000000149011612,-3.4000000506639481
-10.000000149011612,-3.3000000491738319
-10.000000149011612,-3.2000000476837158
-10.000000149011612,-3.1000000461935997
-10.000000149011612,-3.0000000447034836
-10.000000149011612,-2.9000000432133675
-10.000000149011612,-2.8000000417232513
-10.000000149011612,-2.7000000402331352
-10.000000149011612,-2.6000000387430191
-10.000000149011612,-2.5000000372529030
-10.000000149011612,-2.4000000357627869
-10.000000149011612,-2.3000000342726707
-10.000000149011612,-2.2000000327825546
-10.000000149011612,-2.1000000312924385
-10.000000149011612,-2.0000000298023224
-10.000000149011612,-1.9000000283122063
-10.000000149011612,-1.8000000268220901
-10.000000149011612,-1.7000000253319740
-10.000000149011612,-1.6000000238418579
-10.000000149011612,-1.5000000223517418
-10.000000149011612,-1.4000000208616257
-10.000000149011612,-1.3000000193715096
-10.000000149011612,-1.2000000178813934
-10.000000149011612,-1.1000000163912773
-10.000000149011612,-1.0000000149011612
-10.000000149011612,-0.90000001341104507
-10.000000149011612,-0.80000001192092896
-10.000000149011612,-0.70000001043081284
-10.000000149011612,-0.60000000894069672
-10.000000149011612,-0.50000000745058060
-10.000000149011612,-0.40000000596046448
-10.000000149011612,-0.30000000447034836
-10.000000149011612,-0.20000000298023224
-10.000000149011612,-0.10000000149011612
-10.000000149011612,0.0000000000000000
-10.000000149011612,0.10000000149011612
-10.000000149011612,0.20000000298023224
-10.000000149011612,0.30000000447034836
-10.000000149011612,0.40000000596046448
-10.000000149011612,0.50000000745058060
-10.000000149011612,0.60000000894069672
-10.000000149011612,0.70000001043081284
-10.000000149011612,0.80000001192092896
-10.000000149011612,0.90000001341104507
-10.000000149011612,1.0000000149011612
-10.000000149011612,1.1000000163912773
-10.000000149011612,1.2000000178813934
-10.000000149011612,1.3000000193715096
-10.000000149011612,1.4000000208616257
-10.000000149011612,1.5000000223517418
-10.000000149011612,1.6000000238418579
-10.000000149011612,1.7000000253319740
-10.000000149011612,1.8000000268220901
-10.000000149011612,1.9000000283122063
-10.000000149011612,2.0000000298023224
-10.000000149011612,2.1000000312924385
-10.000000149011612,2.2000000327825546
-10.000000149011612,2.3000000342726707
